 2.11852485e-03  4.52723403e+00 
 2.14412303e-03  1.20120040e+01 
 2.17188284e-03  1.29954377e+01 
 2.20272385e-03  5.37522632e+00 
 2.23080638e-03 -4.61359747e+00 
 2.25559747e-03 -1.04039780e+01 
 2.28225420e-03 -9.80422212e+00 
 2.31351946e-03 -1.39194796e+00 
 2.34138696e-03  7.86332063e+00 
 2.37021535e-03  1.25183451e+01 
 2.39827112e-03  9.39281269e+00 
 2.43340158e-03 -1.11964391e+00 
 2.46061566e-03 -8.38749109e+00 
 2.48817722e-03 -9.66401459e+00 
 2.51562899e-03 -4.21057418e+00 
 2.54317907e-03  4.40932053e+00 
 2.56939219e-03  1.05200965e+01 
 2.59712288e-03  1.08264073e+01 
 2.62898123e-03  3.80833881e+00 
 2.65705918e-03 -4.46217410e+00 
 2.68205548e-03 -8.81397453e+00 
 2.70883208e-03 -7.58081137e+00 
 2.74220303e-03  4.50253685e-01 
 2.76996621e-03  7.82172671e+00 
 2.79853924e-03  1.06545962e+01 
 2.82745904e-03  6.88368995e+00 
 2.85598536e-03 -7.22624238e-01 
 2.88165256e-03 -6.61525234e+00 
 2.90750246e-03 -8.11071864e+00 
 2.93572047e-03 -3.93577586e+00 
 2.96325051e-03  3.22158175e+00 
 2.98888116e-03  8.59032639e+00 
 3.01670273e-03  9.47300874e+00 
 3.04793200e-03  4.19886130e+00 
 3.07608325e-03 -2.82208385e+00 
 3.10030950e-03 -6.90190936e+00 
 3.12656576e-03 -6.71628040e+00 
 3.15656330e-03 -1.26864879e+00 
 3.18395587e-03  5.22464733e+00 
 3.21284195e-03  8.98802339e+00 
 3.24090608e-03  7.32234260e+00 
 3.28070051e-03 -6.78457142e-01 
 3.30896669e-03 -5.78880895e+00 
 3.33765612e-03 -6.28278719e+00 
 3.36394988e-03 -2.29958493e+00 
 3.39086389e-03  3.63499290e+00 
 3.42022545e-03  8.00920029e+00 
 3.44736816e-03  7.57568262e+00 
 3.48278601e-03  1.60756852e+00 
 3.51135054e-03 -3.96662241e+00 
 3.53655534e-03 -6.08828281e+00 
 3.56356796e-03 -4.08787048e+00 
 3.59705351e-03  2.11864420e+00 
 3.62395482e-03  6.63165544e+00 
 3.65309797e-03  7.53499811e+00 
 3.68317752e-03  3.74606156e+00 
 3.71126875e-03 -1.64282272e+00 
 3.73574092e-03 -4.95966512e+00 
 3.76100973e-03 -5.08781659e+00 
 3.79013582e-03 -1.29532205e+00 
 3.81733414e-03  3.70881482e+00 
 3.84643534e-03  7.01271256e+00 
 3.87443117e-03  6.18584258e+00 
 3.91203624e-03  5.69515731e-01 
 3.94049776e-03 -3.75949670e+00 
 3.96576716e-03 -4.89882187e+00 
 3.99281389e-03 -2.58015182e+00 
 4.01996224e-03  1.88961923e+00 
 4.04547197e-03  5.56334750e+00 
 4.07358169e-03  6.56674074e+00 
 4.10477988e-03  3.52344265e+00 
 4.13314633e-03 -1.02480613e+00 
 4.15789266e-03 -3.92335188e+00 
 4.18264496e-03 -4.17305650e+00 
 4.21123596e-03 -1.20668782e+00 
 4.23828629e-03  2.97180839e+00 
 4.26754629e-03  5.95072624e+00 
 4.29557066e-03  5.49480236e+00 
 4.33212025e-03  1.05340345e+00 
 4.36077718e-03 -2.74299632e+00 
 4.38530140e-03 -3.97131103e+00 
 4.41196109e-03 -2.39975036e+00 
 4.44305037e-03  1.72421368e+00 
 4.46963203e-03  4.89000798e+00 
 4.49899702e-03  5.59949660e+00 
 4.52987754e-03  2.90235876e+00 
 4.55825029e-03 -9.05791927e-01 
 4.58272373e-03 -3.20029298e+00 
 4.60716821e-03 -3.28253766e+00 
 4.63555332e-03 -7.30998287e-01 
 4.66248739e-03  2.75316313e+00 
 4.69140569e-03  5.16609396e+00 
 4.72009632e-03  4.68817553e+00 
 4.75747179e-03  8.18021852e-01 
 4.78609210e-03 -2.27461146e+00 
 4.81011597e-03 -3.15617144e+00 
 4.83653013e-03 -1.74937115e+00 
 4.86604189e-03  1.57161736e+00 
 4.89285505e-03  4.25131880e+00 
 4.92215736e-03  4.85505719e+00 
 4.95379966e-03  2.53764711e+00 
 4.98238763e-03 -6.68864576e-01 
 5.00679990e-03 -2.54473147e+00 
 5.03116466e-03 -2.56360727e+00 
 5.05883620e-03 -4.55566353e-01 
 5.08554816e-03  2.44166000e+00 
 5.11419529e-03  4.47206679e+00 
 5.14344598e-03  4.08849009e+00 
 5.18096939e-03  8.36051092e-01 
 5.20966304e-03 -1.75309442e+00 
 5.23290578e-03 -2.48296403e+00 
 5.25891778e-03 -1.37204601e+00 
 5.28934277e-03  1.46596962e+00 
 5.31696613e-03  3.75676616e+00 
 5.34686292e-03  4.19882951e+00 
 5.37897054e-03  2.14992961e+00 
 5.40772167e-03 -5.39041817e-01 
 5.43188934e-03 -2.01584636e+00 
 5.45596904e-03 -1.94377569e+00 
 5.48347059e-03 -1.30775266e-01 
 5.51008350e-03  2.28491897e+00 
 5.53842088e-03  3.92494301e+00 
 5.56853447e-03  3.51731988e+00 
 5.60719572e-03  6.60307299e-01 
 5.63585878e-03 -1.42228796e+00 
 5.65822707e-03 -1.90902227e+00 
 5.68385643e-03 -9.16863099e-01 
 5.71258792e-03  1.35793324e+00 
 5.74061312e-03  3.30744533e+00 
 5.77051066e-03  3.67955000e+00 
 5.80362884e-03  1.89963876e+00 
 5.83268199e-03 -3.65076112e-01 
 5.85672443e-03 -1.55027124e+00 
 5.88064857e-03 -1.43973642e+00 
 5.90743433e-03  6.64640679e-02 
 5.93381661e-03  2.07446913e+00 
 5.96193807e-03  3.44495097e+00 
 5.99283506e-03  3.08861116e+00 
 6.03209717e-03  6.47546991e-01 
 6.06081769e-03 -1.06806187e+00 
 6.08193865e-03 -1.43794875e+00 
 6.10700211e-03 -6.44868205e-01 
 6.13624574e-03  1.28009396e+00 
 6.16526518e-03  2.95622214e+00 
 6.19573745e-03  3.22214871e+00 
 6.22963930e-03  1.63940973e+00 
 6.25895045e-03 -2.55897376e-01 
 6.28267424e-03 -1.16747295e+00 
 6.30622811e-03 -1.00654880e+00 
 6.33248599e-03  2.70608259e-01 
 6.35866486e-03  1.93912789e+00 
 6.38794702e-03  3.07718814e+00 
 6.41924643e-03  2.67269076e+00 
 6.46123268e-03  4.56331508e-01 
 6.48990477e-03 -8.53290515e-01 
 6.50920070e-03 -1.02748894e+00 
 6.53383006e-03 -2.92384860e-01 
 6.55921618e-03  1.14171115e+00 
 6.58811238e-03  2.58308250e+00 
 6.61820044e-03  2.89523500e+00 
 6.65347663e-03  1.58470678e+00 
 6.68326607e-03 -3.04987762e-02 
 6.70719451e-03 -8.12574721e-01 
 6.73095335e-03 -6.83864683e-01 
 6.75460159e-03  2.61156674e-01 
 6.78011952e-03  1.63358807e+00 
 6.80971937e-03  2.69825424e+00 
 6.84131039e-03  2.48242776e+00 
 6.88197189e-03  7.24884636e-01 
 6.91114155e-03 -4.77491895e-01 
 6.93098140e-03 -7.13371765e-01 
 6.95278514e-03 -2.74703106e-01 
 6.98381593e-03  1.10738212e+00 
 7.01627818e-03  2.40483440e+00 
 7.04779920e-03  2.52705602e+00 
 7.08385870e-03  1.27030459e+00 
 7.11386202e-03 -4.75351763e-02 
 7.13677435e-03 -5.57356279e-01 
 7.15939107e-03 -3.48218049e-01 
 7.18336459e-03  5.17291716e-01 
 7.20895594e-03  1.66594557e+00 
 7.24039745e-03  2.47907277e+00 
 7.27280846e-03  2.08944631e+00 
 7.31127738e-03  6.05718417e-01 
 7.33919543e-03 -2.94940852e-01 
 7.35789724e-03 -4.29799186e-01 
 7.37717084e-03 -9.11706693e-02 
 7.40648841e-03  9.94518325e-01 
 7.43808901e-03  2.10829580e+00 
 7.47042215e-03  2.31214651e+00 
 7.50679662e-03  1.30854714e+00 
 7.53712672e-03  1.76023750e-01 
 7.56054677e-03 -2.97131568e-01 
 7.58367680e-03 -1.46622201e-01 
 7.60649717e-03  5.25808982e-01 
 7.63329980e-03  1.53054804e+00 
 7.66542978e-03  2.23851754e+00 
 7.69902787e-03  1.89363673e+00 
 7.73910475e-03  5.99700343e-01 
 7.76712790e-03 -1.17201616e-01 
 7.78593276e-03 -1.87203179e-01 
 7.80293658e-03  8.39689111e-02 
 7.83200076e-03  9.86363690e-01 
 7.86231057e-03  1.90062070e+00 
 7.89657298e-03  2.09807436e+00 
 7.93299882e-03  1.24947915e+00 
 7.96357896e-03  2.95952100e-01 
 7.98706714e-03 -9.13139944e-02 
 8.01011948e-03  4.61837067e-02 
 8.03343639e-03  6.31267825e-01 
 8.06143271e-03  1.50271418e+00 
 8.09514976e-03  2.05397957e+00 
 8.13005759e-03  1.64626250e+00 
 8.16522265e-03  6.47878378e-01 
 8.19228814e-03  6.64935902e-02 
 8.21028212e-03 -1.04148295e-03 
 8.22754610e-03  2.16065659e-01 
 8.25728391e-03  9.81681742e-01 
 8.28867083e-03  1.76775459e+00 
 8.32432813e-03  1.90336431e+00 
 8.36202509e-03  1.13020677e+00 
 8.39304261e-03  3.43071926e-01 
 8.41592554e-03  7.50733976e-02 
 8.43818889e-03  2.27399805e-01 
 8.46385607e-03  7.96820927e-01 
 8.49420169e-03  1.55793856e+00 
 8.52966561e-03  1.88037301e+00 
 8.56684753e-03  1.33023142e+00 
 8.59829064e-03  5.59451880e-01 
 8.62350033e-03  1.78497931e-01 
 8.64184624e-03  1.88041740e-01 
 8.66013609e-03  4.46285328e-01 
 8.69128213e-03  1.16054473e+00 
 8.72444162e-03  1.75027072e+00 
 8.76209179e-03  1.63551446e+00 
 8.80520855e-03  7.73128846e-01 
 8.83547298e-03  2.73593337e-01 
 8.85611145e-03  2.45016791e-01 
 8.87659548e-03  5.02231169e-01 
 8.90881828e-03  1.18061539e+00 
 8.94444540e-03  1.71549748e+00 
 8.98223252e-03  1.53000324e+00 
 9.02923292e-03  6.64106732e-01 
 9.05836566e-03  2.99039935e-01 
 9.08312672e-03  3.81476265e-01 
 9.10765896e-03  7.83169668e-01 
 9.13941413e-03  1.40258344e+00 
 9.17734417e-03  1.67998294e+00 
 9.21633112e-03  1.22469251e+00 
 9.24870103e-03  6.19445636e-01 
 9.27400998e-03  3.53695904e-01 
 9.30275393e-03  4.81235409e-01 
 9.33284275e-03  9.79208169e-01 
 9.36517921e-03  1.50288759e+00 
 9.40619273e-03  1.55187106e+00 
 9.44685688e-03  9.60188016e-01 
 9.47900507e-03  4.85582748e-01 
 9.50263873e-03  4.03666323e-01 
 9.53110042e-03  6.75506095e-01 
 9.56521254e-03  1.23613252e+00 
 9.60358775e-03  1.57837135e+00 
 9.64398471e-03  1.27435353e+00 
 9.68372636e-03  6.72300744e-01 
 9.71049940e-03  4.49423455e-01 
 9.74426834e-03  6.29941257e-01 
 9.77997997e-03  1.15438940e+00 
 9.81658462e-03  1.52004847e+00 
 9.85966587e-03  1.30060136e+00 
 9.91211014e-03  6.36567256e-01 
 9.94083876e-03  4.88718283e-01 
 9.97752503e-03  7.75367240e-01 
 1.00220495e-02  1.34487355e+00 
 1.00671988e-02  1.44445221e+00 
 1.01107127e-02  9.66552897e-01 
 1.01444706e-02  5.86752418e-01 
 1.01745411e-02  5.60660960e-01 
 1.02070804e-02  8.83256622e-01 
 1.02429410e-02  1.32139319e+00 
 1.02898462e-02  1.39962588e+00 
 1.03321941e-02  9.59149942e-01 
 1.03655910e-02  6.16466009e-01 
 1.03978733e-02  6.07486092e-01 
 1.04318434e-02  9.36736370e-01 
 1.04684323e-02  1.33025096e+00 
 1.05165868e-02  1.33514731e+00 
 1.05609027e-02  8.86043197e-01 
 1.05942899e-02  6.16586595e-01 
 1.06328771e-02  7.16756947e-01 
 1.06714961e-02  1.11738869e+00 
 1.07086536e-02  1.37869197e+00 
 1.07582594e-02  1.16397217e+00 
 1.08094135e-02  7.02875298e-01 
 1.08450863e-02  6.55364067e-01 
 1.08859852e-02  9.81159089e-01 
 1.09243339e-02  1.30957199e+00 
 1.09724863e-02  1.25427059e+00 
 1.10217684e-02  8.26299797e-01 
 1.10550059e-02  6.57294139e-01 
 1.11025002e-02  8.79475591e-01 
 1.11536424e-02  1.27975869e+00 
 1.12094464e-02  1.21129026e+00 
 1.12599615e-02  8.04995534e-01 
 1.12959124e-02  6.83336554e-01 
 1.13435318e-02  9.47162340e-01 
 1.13919071e-02  1.28028020e+00 
 1.14481361e-02  1.15932996e+00 
 1.15019805e-02  7.73354485e-01 
 1.15419484e-02  7.30025282e-01 
 1.15889371e-02  1.03543211e+00 
 1.16304829e-02  1.27466527e+00 
 1.16893425e-02  1.09874673e+00 
 1.17476926e-02  7.48903829e-01 
 1.17955045e-02  8.20966603e-01 
 1.18452102e-02  1.15562408e+00 
 1.18889692e-02  1.25620032e+00 
 1.19470360e-02  9.55498682e-01 
 1.19881715e-02  7.50795487e-01 
 1.20403173e-02  8.92724663e-01 
 1.20923158e-02  1.20080525e+00 
 1.21450926e-02  1.17796874e+00 
 1.22023624e-02  8.52271356e-01 
 1.22450358e-02  7.71241297e-01 
 1.22997257e-02  1.03039254e+00 
 1.23488036e-02  1.22868274e+00 
 1.24129227e-02  1.02421221e+00 
 1.24741085e-02  7.79057067e-01 
 1.25394998e-02  9.76561229e-01 
 1.26015914e-02  1.21439795e+00 
 1.26714852e-02  1.00543962e+00 
 1.27419407e-02  7.91354803e-01 
 1.28106990e-02  1.03393562e+00 
 1.28852512e-02  1.19190561e+00 
 1.29562150e-02  9.14232738e-01 
 1.30116752e-02  8.13063488e-01 
 1.30809562e-02  1.07600291e+00 
 1.31394450e-02  1.18029029e+00 
 1.32109167e-02  9.18892417e-01 
 1.32647908e-02  8.23199582e-01 
 1.33328414e-02  1.06410402e+00 
 1.33925771e-02  1.17039620e+00 
 1.34647566e-02  9.25801795e-01 
 1.35211303e-02  8.35802953e-01 
 1.35910541e-02  1.06958528e+00 
 1.36521509e-02  1.15522106e+00 
 1.37264348e-02  9.14250950e-01 
 1.37849852e-02  8.55197511e-01 
 1.38555058e-02  1.08730133e+00 
 1.39183860e-02  1.13220081e+00 
 1.39926517e-02  8.96516256e-01 
 1.40544294e-02  8.84316144e-01 
 1.41239118e-02  1.10780418e+00 
 1.41904790e-02  1.09698488e+00 
 1.42642249e-02  8.77256219e-01 
 1.43319118e-02  9.31893887e-01 
 1.44035626e-02  1.13106485e+00 
 1.44803534e-02  1.02468709e+00 
 1.45599387e-02  8.63778242e-01 
 1.46599387e-02  1.06341990e+00 
 1.47529922e-02  1.08555628e+00 
 1.48451064e-02  8.76772147e-01 
 1.49316015e-02  9.96523378e-01 
 1.50000000e-02  1.12629225e+00 
